TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T4105,C2028131,19/9/67,M,NOIDA,2073997.66,23/9/16,192757,376.01
T4106,C2622240,7/5/78,M,NEW DELHI,292.63,23/9/16,192512,103.0
T4107,C3473647,3/11/86,M,VIJAYAWADA,2130.69,23/9/16,195918,1000.0
T4108,C1425245,23/11/82,M,NOIDA,85382.38,23/9/16,200053,1201.5
T4109,C1429043,16/4/86,F,GURGAON,21755.59,23/9/16,200134,219.0
T4110,C7837538,1/2/90,M,PATHANAMTHITTA,6732.1,23/9/16,200910,100.0
T4111,C6039616,26/4/91,F,BANGALORE,1819.18,23/9/16,194444,2598.0
T4112,C4932957,24/6/88,F,MUMBAI,17454.46,23/9/16,194246,460.0
T4113,C3319713,31/1/89,F,KOLAR,8423.99,23/9/16,193957,2700.0
T4114,C5434623,7/6/82,M,FARIDABAD,6717.71,23/9/16,195625,318.24
T4115,C7019342,4/11/89,M,ALWAR,11456.18,23/9/16,195631,30.0
T4116,C5872516,24/3/76,M,BANGALORE,4140.62,23/9/16,194704,284.0
T4117,C5918144,10/7/93,M,NOIDA,156347.47,23/9/16,194708,3000.0
T4118,C6332444,16/6/81,M,ABU DHABI,143.28,23/9/16,194858,4500.0
T4119,C6828272,4/1/93,M,DELHI,42816.88,23/9/16,194912,50.0
T4120,C4816418,21/4/92,M,NAVI MUMBAI,46831.61,22/9/16,100153,1714.62
T4121,C7032464,7/5/68,M,DELHI,385371.34,22/9/16,144612,989.0
T4122,C3413651,4/7/89,F,BANGALORE,2439.01,22/9/16,144916,1400.0
T4123,C7723817,29/5/89,F,DELHI,64762.5,22/9/16,94159,805.0
T4124,C7651472,13/1/88,M,BANGALORE,44720.66,22/9/16,103527,225.0
T4125,C5621037,1/1/1800,M,MUMBAI,22345.72,22/9/16,103703,848.0
T4126,C6416614,21/7/85,M,DELHI,39108.68,22/9/16,95054,602.3
T4127,C7168143,3/11/79,M,DELHI,21500.81,22/9/16,94811,50.0
T4128,C1339037,25/10/63,M,NEW DELHI,4027066.25,22/9/16,152029,3232.25
T4129,C4821716,21/3/70,M,SURAT,2711465.87,22/9/16,143812,28790.0
T4130,C3841149,7/2/84,M,NEW DELHI,56.09,22/9/16,143532,7706.0
T4131,C1135963,1/1/1800,M,NELLORE,4383.72,22/9/16,144100,200.0
T4132,C1531235,3/11/79,M,DELHI,24633.27,22/9/16,144659,1500.0
T4133,C6713073,8/12/70,M,KHARAR,95026.76,22/9/16,145433,1000.0
T4134,C1410573,20/9/96,M,NEW DELHI,493.47,22/9/16,144702,30.0
T4135,C8556060,23/8/94,M,NEW DELHI,71408.57,22/9/16,94107,39.0
T4136,C3713949,11/10/60,M,NAVI MUMBAI,27061.99,22/9/16,94037,100.0
T4137,C1312278,4/9/83,F,BHUBANESHWAR,31.32,22/9/16,94846,300.0
T4138,C5033177,12/11/90,M,HYDERABAD,1392.75,22/9/16,93850,140.0
T4139,C1017433,18/6/48,M,VADODARA,656786.0,22/9/16,94023,2000.0
T4140,C1227190,1/11/57,F,NEW DELHI,180579.69,22/9/16,94457,200.0
T4141,C5838814,12/3/82,M,PAREL MUMBAI,56709.26,22/9/16,95812,380.0
T4142,C5440522,17/5/89,M,GURGAON,11536.05,22/9/16,102350,120.0
T4143,C5336342,9/10/51,M,KOLKATA,481530.22,22/9/16,103345,5700.0
T4144,C5411148,19/7/89,F,NOIDA,414233.69,22/9/16,103141,21.0
T4145,C5436631,17/5/85,F,NEW DELHI,235518.07,22/9/16,103431,1000.0
T4146,C8532719,13/9/81,F,BANGALORE,979533.89,22/9/16,103425,2730.0
T4147,C3820415,13/9/88,M,MUMBAI,68773.32,22/9/16,105118,1100.0
T4148,C7122175,28/2/90,M,FARIDABAD,359.24,22/9/16,105109,1725.0
T4149,C4721984,17/4/67,M,CITY PO BANGALORE,0.0,22/9/16,154444,100.0
T4150,C5997044,2/3/74,M,AMRITSAR,99453.33,22/9/16,95236,548.0
T4151,C3144784,17/6/85,M,GODAVARI,194273.44,22/9/16,95249,150.0
T4152,C7716344,25/8/83,M,MUMBAI,164245.55,22/9/16,94124,265.76
T4153,C2219568,28/10/41,M,THANE,1284134.38,22/9/16,102652,1227.62
T4154,C6638577,2/7/87,M,DEORIA,580.71,22/9/16,103038,160.0
T4155,C1229971,1/7/69,M,GURGAON,23575.93,22/9/16,102413,5310.0
T4156,C8315717,1/1/1800,M,GHAZIABAD,64768.21,22/9/16,150640,5.75
T4157,C2672620,12/7/71,M,DELHI,19646.23,22/9/16,150641,500.0
T4158,C4638459,22/9/87,M,DELHI,67516.08,22/9/16,150646,230.0
T4159,C2915785,24/6/95,M,SURAT,20958.32,22/9/16,104710,684.0
T4160,C6615677,13/6/58,M,MUMBAI,1232.69,22/9/16,105100,600.0
T4161,C7830533,26/12/87,F,NOIDA,1968.55,22/9/16,94624,199.0
T4162,C1440323,6/7/88,F,HYDERABAD,8325.65,22/9/16,162324,597.0
T4163,C8042054,27/5/93,M,RING ROAD VARTHUR HOBLI BANGALORE,26704.41,22/9/16,145537,157.75
T4164,C5141352,13/10/94,M,CHAMARAJANAGAR,809.63,22/9/16,105437,514.73
T4165,C2232944,15/7/93,M,SAHARANPUR,3950.85,22/9/16,104219,95.0
T4166,C3113575,9/12/86,F,ALLAHABAD,31236.7,22/9/16,103011,1298.0
T4167,C4741536,29/12/80,F,BANGALORE,38536.29,22/9/16,104407,767.0
T4168,C4131688,3/10/85,M,THANE,618.27,22/9/16,70411,500.0
T4169,C5655045,2/2/69,M,PANCHKULA,571982.75,22/9/16,72002,1870.0
T4170,C6226036,8/12/94,M,GURGAON,4583.38,22/9/16,70831,100.0
T4171,C4780247,1/1/1800,F,BHILWARA,74421.57,22/9/16,95213,972.0
T4172,C3514389,11/6/81,M,MUMBAI,18057.51,22/9/16,95500,1067.0
T4173,C9038242,20/5/93,M,DELHI,10910.86,22/9/16,100940,359.0
T4174,C6915325,19/6/94,M,HYDERABAD,35662.31,22/9/16,91428,50.0
T4175,C8544588,30/12/93,F,JAIPUR,8015.98,22/9/16,100800,110.0
T4176,C3437686,13/8/89,M,THANE,1782.82,22/9/16,100851,100.0
T4177,C8728166,1/3/92,M,DELHI,198.14,22/9/16,102927,148.0
T4178,C6935220,12/2/86,F,LUCKNOW,12343905.63,22/9/16,102931,30000.0
T4179,C5885614,8/10/85,M,MOHALI,47.57,22/9/16,61632,300.0
T4180,C1923354,5/6/89,M,KOLKATA,75616.95,22/9/16,114750,24.0
T4181,C5714184,13/2/78,M,NEW DELHI,11162.85,22/9/16,110541,575.0
T4182,C3811638,29/1/91,F,GUWAHATI,31128.61,22/9/16,80421,444.0
T4183,C8532664,16/2/82,M,KURALI,26679.78,22/9/16,71020,107.0
T4184,C2575480,27/4/95,M,KOLLAM,764.91,22/9/16,151403,500.0
T4185,C6727588,23/9/97,M,UDAIPUR,6186.42,22/9/16,151708,250.0
T4186,C3435841,7/3/89,M,LUCKNOW,53.04,22/9/16,152024,56.0
T4187,C7538367,22/6/93,M,GURGAON,7309.47,22/9/16,150836,159.0
T4188,C3528164,21/12/83,M,MUMBAI,58065.43,22/9/16,151102,700.0
T4189,C1419187,1/1/81,M,NAVI MUMBAI,204105.09,22/9/16,151603,200.0
T4190,C6828839,9/5/81,M,BANGALORE,21759.93,22/9/16,141038,2150.0
T4191,C7121147,7/4/89,F,DELHI,5685.86,22/9/16,133825,100.0
T4192,C6345615,21/3/77,F,NAVI MUMBAI,24389.19,22/9/16,133826,3311.5
T4193,C6424714,11/8/91,F,KANPUR,179848.2,22/9/16,134315,400.0
T4194,C5122643,2/2/83,M,GHAZIABAD,45010.64,22/9/16,91925,599.0
T4195,C7139352,25/4/75,M,NAVI MUMBAI,15292.61,22/9/16,83632,1000.0
T4196,C1557023,24/11/89,M,NEW DELHI,2361.34,22/9/16,70421,990.0
T4197,C1437575,18/8/88,M,BANGALORE,56038.23,22/9/16,83500,1000.0
T4198,C7712555,6/2/80,M,MUKTSAR,19040.29,22/9/16,70057,50.0
T4199,C4522480,11/11/84,M,FARIDABAD,373339.24,22/9/16,71121,1500.0
T4200,C7026014,8/12/94,M,GURGAON,4583.38,22/9/16,71130,100.0
T4201,C7931671,28/8/94,M,DELHI,83847.5,22/9/16,62317,260.0
T4202,C8890882,7/6/89,M,PUNE,33037.19,22/9/16,152445,160.0
T4203,C2416985,15/6/75,M,NEW DELHI,215929.77,22/9/16,140942,500.0
T4204,C1440763,1/2/60,F,AGARTALA,348013.29,22/9/16,61905,349.0
T4205,C6112226,1/1/1800,M,RAJKOT,35127.27,22/9/16,161838,10000.0
T4206,C8935855,20/7/79,M,MUMBAI,871794.13,22/9/16,162124,7299.0
T4207,C6726917,5/12/80,M,KOLKATA,45402.75,22/9/16,101917,4735.0
T4208,C2017864,23/7/81,M,CHAKALA ANDHERI E MUMBAI,14470.97,22/9/16,82455,240.49
T4209,C4852128,16/7/87,M,BANGALORE,10850.54,22/9/16,81125,250.0
T4210,C5032251,25/10/80,M,PALGHAR THANE,144967.6,22/9/16,54559,500.0
T4211,C3814558,11/5/84,F,NOIDA,18832.02,22/9/16,113342,142.0
T4212,C4422564,16/2/87,M,VISAKHAPATNAM,8511.03,22/9/16,113345,10.0
T4213,C3337438,29/11/73,F,PUNE,12408.24,22/9/16,104303,650.1
T4214,C7415139,2/5/84,M,LUCKNOW,14623.33,22/9/16,102102,270.0
T4215,C8815491,30/7/87,F,MUMBAI,12434.15,22/9/16,103124,249.0
T4216,C7917817,3/3/73,M,DELHI,296905.96,22/9/16,103409,500.0
T4217,C3320650,4/1/91,M,NOIDA,34013.49,22/9/16,100509,1802.2
T4218,C6933139,2/8/88,M,NEW DELHI,43234.53,23/9/16,201852,393.0
T4219,C8138437,16/5/93,F,MUMBAI,32924.81,23/9/16,202140,4449.0
T4220,C8822778,11/1/89,M,GUWAHATI,24091.12,23/9/16,202336,1348.0
T4221,C3414916,18/12/67,M,DELHI,220587.33,23/9/16,202433,534.0
T4222,C5114861,1/1/82,M,MUMBAI,4052.01,23/9/16,200457,346.0
T4223,C5618878,12/2/89,M,NAVI MUMBAI,45986.02,23/9/16,202444,317.0
T4224,C4711746,24/8/81,M,NEW DELHI,297639.13,23/9/16,201840,76.15
T4225,C6195061,19/9/88,M,HYDERABAD,7209.95,23/9/16,202056,400.0
T4226,C5269030,5/6/91,F,RAJKOT,237686.29,23/9/16,201536,244.0
T4227,C1694566,20/8/92,F,GURGAON,857.75,23/9/16,131104,247.0
T4228,C6378034,18/8/96,F,KARNAL,52176.74,23/9/16,131119,1070.0
T4229,C4926174,22/8/74,M,KOLKATA,12514.87,23/9/16,202313,4897.0
T4230,C3940612,20/1/77,M,KOLKATA,3322.12,23/9/16,202423,289.0
T4231,C1221419,,F,KOLKATA,643719.49,23/9/16,202505,340.0
T4232,C7235066,19/5/87,F,GURGAON,288474.54,23/9/16,201322,8836.0
T4233,C8234846,26/6/87,M,NAGPUR,18173.12,23/9/16,201540,944.0
T4234,C3539184,23/12/72,M,POWAI,433642.26,23/9/16,202615,2572.0
T4235,C2025144,18/9/80,M,BADDI,9524.68,23/9/16,203416,20.0
T4236,C3538970,4/9/84,F,GURGAON,12583.0,22/9/16,100658,40000.0
T4237,C6017159,7/5/92,F,TOHANA FATEHABAD,27131.23,22/9/16,90747,200.0
T4238,C5027976,5/7/89,F,GURGAON,74310.47,22/9/16,90010,550.0
T4239,C2536280,12/8/59,F,THANE,250.27,22/9/16,151612,2565.7
T4240,C3034446,29/6/88,F,GHAZIABAD,69926.15,22/9/16,152244,521.0
T4241,C1214922,15/10/82,M,JALGAON,205892.28,22/9/16,94948,302.0
T4242,C7623541,13/11/85,M,DELHI,163031.44,22/9/16,94949,260.0
T4243,C8132843,7/1/66,M,GURGAON,62014.7,22/9/16,95000,1000.0
T4244,C5419113,24/1/93,M,MUMBAI,20040.78,22/9/16,95037,438.0
T4245,C8227246,10/3/65,M,MUMBAI,635873.84,22/9/16,95922,463.48
T4246,C2433479,23/12/83,M,DELHI,307628.28,22/9/16,85754,254.0
T4247,C3323373,16/2/67,M,DELHI,54617.63,22/9/16,95026,2350.0
T4248,C7524567,21/8/83,M,SONIPAT,17975.43,22/9/16,92019,1182.0
T4249,C3511940,1/10/69,F,BANGALORE,401.29,22/9/16,92329,232.08
T4250,C2527841,19/8/89,M,BANGALORE,38473.13,22/9/16,145018,286.0
T4251,C3526942,10/7/90,M,KANPUR,7568.49,22/9/16,145317,406.0
T4252,C7638538,2/4/92,M,DELHI,672.44,22/9/16,90539,50.0
T4253,C3218492,20/8/88,M,NIZAMABAD,4413.71,22/9/16,91556,14.0
T4254,C1838131,7/7/89,M,PUNE,7663.79,22/9/16,90446,333.0
T4255,C4622122,18/1/93,M,ANANTAPUR,7260.46,22/9/16,102155,100.0
T4256,C7722732,4/1/88,M,HYDERABAD,12887.7,22/9/16,91011,280.0
T4257,C5920739,2/11/88,M,SONIPAT,704.28,22/9/16,85739,1999.0
T4258,C2014984,29/4/85,M,GURGAON,206109.79,22/9/16,85649,200.0
T4259,C2215154,3/10/93,F,BANGALORE,14387.31,22/9/16,90535,50.0
T4260,C5127957,11/12/76,M,THANE,89365.55,22/9/16,90021,564.0
T4261,C8034413,23/8/85,F,THANE,37860.86,22/9/16,91419,390.98
T4262,C6674845,7/7/76,M,GURGAON,143425.99,22/9/16,94927,1000.0
T4263,C4325940,1/2/80,M,NEW DELHI,1085690.26,22/9/16,92031,1000.0
T4264,C1723384,1/1/1800,M,KARNAL,11683.85,22/9/16,91902,4961.25
T4265,C5923247,12/7/86,F,THANE,32291.38,22/9/16,144519,1040.0
T4266,C8546129,10/9/84,M,MUMBAI,34041.44,22/9/16,144634,2311.0
T4267,C4910661,5/9/67,M,CHENNAI,513.58,22/9/16,144801,2500.0
T4268,C7910849,2/9/86,M,NEEM KA THANA,28942.41,22/9/16,103447,175.0
T4269,C7720228,6/4/79,M,BANGALORE,229364.31,22/9/16,85814,1863.01
T4270,C3742719,11/6/93,M,WEST GODAVARI,1890.09,22/9/16,94738,40.0
T4271,C6636231,3/12/86,M,MAPUSA (GOA),1440.15,22/9/16,94742,100.0
T4272,C2619474,17/5/87,M,PORVORIM,24965.69,22/9/16,90424,365.0
T4273,C6131766,11/5/91,M,KEONJHAR,4291.86,22/9/16,90450,100.0
T4274,C7215527,27/1/92,M,HYDERABAD,13185.35,22/9/16,103456,37.0
T4275,C8925043,12/6/67,M,UDAIPUR,8367.27,22/9/16,91408,255.0
T4276,C3338656,2/8/62,M,DELHI,318614.72,22/9/16,91917,2000.0
T4277,C3633664,10/10/86,M,CHENNAI,50433.97,22/9/16,101700,200.0
T4278,C4125058,26/6/94,M,EAST THANE,11459.57,22/9/16,155110,100.0
T4279,C3812382,28/10/91,M,NEVILLE HOUSE MUMBAI,68058.89,22/9/16,143725,176.0
T4280,C6933145,6/3/83,M,BANGALORE,54949.4,22/9/16,144011,729.0
T4281,C1425820,23/4/96,F,JALANDHAR,13149.87,22/9/16,145036,36.0
T4282,C1574719,5/5/89,M,BANGALORE,13490.63,22/9/16,92351,110.0
T4283,C4482740,15/6/90,F,AMRITSAR,24903.42,22/9/16,102002,300.0
T4284,C6814483,27/9/84,M,THRISSUR,94116.42,22/9/16,91448,13650.0
T4285,C8415736,20/5/89,M,MYSORE,11910.93,22/9/16,92616,100.0
T4286,C6611130,2/12/85,M,KAITHAL,2575.35,22/9/16,101252,1000.0
T4287,C1813566,9/7/88,M,NEW DLEHI,23219.65,22/9/16,104238,90.0
T4288,C2795478,8/1/87,F,BANGALORE,587.83,22/9/16,92114,1470.0
T4289,C1641092,25/10/89,M,BENGUSARAI,36729.71,22/9/16,101349,111.0
T4290,C1024911,27/5/80,M,MUMBAI,397185.14,22/9/16,91937,625.84
T4291,C2094722,10/5/72,M,FARIDABAD,67.93,22/9/16,145445,200.0
T4292,C8320531,30/1/92,F,FAIZABAD,290935.95,22/9/16,145612,890.0
T4293,C4410221,21/2/52,F,NEW DELHI,36838.94,22/9/16,145751,4406.0
T4294,C8653523,23/3/89,M,RESAPUVANIPALEM VISAKHAPATNAM,269.04,22/9/16,145754,180.71
T4295,C2524341,7/4/87,M,GUDIWADA,18767.49,22/9/16,145922,233.0
T4296,C2895213,18/9/67,M,SONIPAT,21639.23,22/9/16,91355,49900.0
T4297,C7727667,1/1/1800,M,KANDIVALI W MUMBAI,10576.28,22/9/16,85526,30.0
T4298,C8437433,20/7/78,M,THANE,17955.2,22/9/16,93641,400.0
T4299,C6910669,19/4/91,M,AGRA,42092.27,22/9/16,92745,271.0
T4300,C6415455,30/4/85,F,LOKHANDWALA RESIDENCY WORLI MUMBAI,284840.6,22/9/16,93151,176.0
T4301,C1467050,8/6/91,F,CHENNAI,150059.01,22/9/16,104510,110.0
T4302,C3619524,3/4/87,F,MUMBAI,12389.66,22/9/16,93714,700.0
T4303,C7434829,16/7/84,M,NEW DELHI,17435.64,22/9/16,93712,198.0
T4304,C3465826,29/7/92,F,LUDHIANA,4241.71,22/9/16,103825,968.0
T4305,C8734173,24/4/91,M,KOCHI,4.05,22/9/16,102147,29.0
T4306,C4437951,23/5/70,M,HYDERABAD,1641.89,22/9/16,102036,341.0
T4307,C5995542,4/12/90,M,RAMNAGAR,19856.34,22/9/16,70419,197.0
T4308,C6824164,29/9/77,M,PUNE,49221.45,22/9/16,104203,110.0
T4309,C3431816,8/7/82,M,GURGAON,74626.92,22/9/16,103704,900.0
T4310,C7629663,10/1/90,M,RAMGARH,1321.3,22/9/16,70557,30.0
T4311,C6913428,5/1/92,M,MUMBAI,5223.07,22/9/16,70909,1.0
T4312,C1911137,5/7/87,F,BANGALORE,31665.36,22/9/16,70910,250.0
T4313,C3184237,3/9/82,M,SAS NAGAR,53.84,22/9/16,83320,380.0
T4314,C6720642,6/1/71,F,GURGAON,326123.82,22/9/16,83322,6475.0
T4315,C3012051,21/8/94,M,GURGAON,4569.42,22/9/16,83843,1714.62
T4316,C2613576,1/1/1800,M,VIJAYAWADA,35797.71,22/9/16,25055,69851.99
T4317,C3433036,1/6/78,M,THRISSUR,81653.15,22/9/16,101509,2040.64
T4318,C8814478,16/9/85,M,NAVI MUMBAI,285276.89,22/9/16,91256,1000.0
T4319,C9032444,1/1/1800,M,CHENNAI,147869.98,22/9/16,82627,49.0
T4320,C3919039,4/4/83,M,CHENNAI,2911.5,22/9/16,111316,147.0
T4321,C5238866,22/8/87,M,DELHI,1150.91,22/9/16,104526,1951.0
T4322,C3826449,7/12/88,M,AHMEDABAD,15922.18,22/9/16,104300,50.0
T4323,C8422847,13/3/89,M,MOHALI,4449.61,22/9/16,64016,50.0
T4324,C3714430,2/4/92,M,NOIDA,7784.65,22/9/16,162236,11.0
T4325,C7428219,25/2/84,F,KOLKATA,39103.37,22/9/16,162527,6141.0
T4326,C1538241,5/3/92,M,CHANDIGARH,24332.31,22/9/16,162528,372.0
T4327,C1826346,1/1/1800,M,DELHI,107729.13,22/9/16,134605,250.0
T4328,C2722262,29/10/51,M,CHENNAI,13924.32,22/9/16,140431,885.0
T4329,C5914748,5/4/92,M,CHENNAI,2233.07,22/9/16,162530,831.7
T4330,C2230569,3/4/94,F,BANGALORE,14511.3,22/9/16,103600,49.0
T4331,C3210489,6/8/74,M,BANGALORE,446713.58,22/9/16,104244,250.0
T4332,C1722960,9/2/89,M,CHENNAI,14879.34,22/9/16,51231,1404.0
T4333,C2733075,4/2/84,M,HYDERABAD,7544.98,22/9/16,110010,200.0
T4334,C8278230,8/4/89,F,BANGALORE,2393.16,22/9/16,135502,266.0
T4335,C6220839,3/1/76,F,NOIDA,100874.42,22/9/16,162051,3710.0
T4336,C5635217,2/2/92,F,MEDAK,5075.46,22/9/16,62428,98.0
T4337,C8924916,5/6/86,M,ARIYALUR,987.21,22/9/16,113946,50.0
T4338,C5886849,20/12/90,M,MUMBAI,863.67,22/9/16,114326,500.0
T4339,C7124161,1/2/79,M,VADODARA,7822.89,22/9/16,114704,200.0
T4340,C2865517,13/11/73,M,HYDERABAD,12786.44,22/9/16,111221,200.0
T4341,C6138290,1/1/75,M,PANTNAGAR,54814.44,22/9/16,110154,100.0
T4342,C4926319,30/7/81,M,NEW DELHI,84613.27,22/9/16,101353,3350.0
T4343,C4616745,14/8/54,M,NEW DELHI,1614.62,22/9/16,101356,2339.0
T4344,C8140548,21/2/82,M,NEW DELHI,15501.5,22/9/16,83939,606.0
T4345,C1874131,10/11/94,F,KARNAL,4622.3,22/9/16,82714,20.0
T4346,C7914064,27/8/90,F,HYDERABAD,4710.51,22/9/16,45857,650.0
T4347,C4982213,11/11/90,F,NEW DELHI,77003.86,22/9/16,85321,500.0
T4348,C2013774,15/5/82,M,PUNE,42.05,22/9/16,112706,100.0
T4349,C4621776,13/4/92,F,BANGALORE,26381.56,22/9/16,160717,150.0
T4350,C6528822,23/6/83,M,BANGALORE,10771.26,22/9/16,63718,100.0
T4351,C7736051,19/6/85,M,BANGALORE,73673.73,22/9/16,160718,43793.0
T4352,C7537361,10/5/78,M,BANGALORE,4455.88,22/9/16,161029,350.0
T4353,C7515277,1/1/1800,F,SURAT,1296026.58,22/9/16,153139,4049.0
T4354,C8591250,1/1/1800,M,NAVI MUMBAI,1085582.67,22/9/16,153022,2750.0
T4355,C1114946,6/3/85,M,CHANDIGARH,2421.0,22/9/16,150940,200.0
T4356,C8739268,1/1/1800,M,HOSPITAL BEHIND COIMBATORE,92597.62,22/9/16,141307,631.26
T4357,C1014190,25/11/88,M,NEW DELHI,6.73,22/9/16,141026,50.0
T4358,C1718811,5/2/88,M,OKHLA INDUSTRIAL ESTATE NEW DELHI,22652.92,23/9/16,203001,2577.0
T4359,C3126541,7/3/84,M,LUCKNOW,42334.6,23/9/16,211341,293.0
T4360,C1219527,4/9/88,F,AGRA,11.77,23/9/16,192107,17.0
T4361,C8227222,25/1/83,F,GURGAON,52484.04,23/9/16,192124,725.0
T4362,C5714520,21/5/77,M,NEWDELHI,55094.88,23/9/16,131826,169.0
T4363,C2913854,18/9/71,F,PANCHKULA,107800.83,23/9/16,132046,10000.0
T4364,C2126131,15/5/62,M,ERNAKULAM,273510.58,23/9/16,113620,39246.0
T4365,C4610655,6/8/91,M,MEERUT,45856.24,23/9/16,202122,1468.0
T4366,C8466344,25/3/61,M,GUWAHATI,1271280.15,23/9/16,64007,200.0
T4367,C1917265,18/3/38,M,RAJKOT,172795.32,23/9/16,61416,88.0
T4368,C3131357,1/1/1800,F,MUMBAI,5076.76,23/9/16,201126,1718.0
T4369,C4111471,18/11/91,F,GURGAON,17396.93,23/9/16,201127,50.0
T4370,C6031236,31/1/92,F,NEW DELHI,8366.42,23/9/16,191650,1724.0
T4371,C3227934,16/3/89,F,NEW DELHI,7137.97,23/9/16,191651,472.5
T4372,C5130163,6/1/93,F,DELHI,5265.32,23/9/16,191834,1000.0
T4373,C5733215,13/7/83,M,GURGAON,45678.16,22/9/16,83500,2668.0
T4374,C8711679,7/11/89,F,JAIPUR,5504.62,22/9/16,80402,325.0
T4375,C1012814,1/1/1800,M,ASPATAL ASHOK NAGAR MORADABAD,148.64,22/9/16,104843,1.0
T4376,C4413152,29/11/92,M,DELHI,4065.42,22/9/16,141348,9.0
T4377,C7216289,26/8/90,F,GURGAON,13252.26,22/9/16,81623,250.0
T4378,C2914013,3/4/91,M,GURGAON,1842.9,22/9/16,75623,200.0
T4379,C3316724,1/1/1800,M,GHAZIABAD,89633.04,22/9/16,85910,358.0
T4380,C3040478,20/10/77,M,SAHIB STREET BANGALORE,2353.28,22/9/16,85921,125.0
T4381,C2738756,8/9/95,M,COIMBATORE,12796.93,22/9/16,81601,275.0
T4382,C3585343,30/10/86,F,JAGADHRI,31182.78,22/9/16,80246,40.0
T4383,C5741683,18/10/84,M,NABHA (PUNJAB),3530.09,22/9/16,80237,925.0
T4384,C2318477,8/1/93,F,SCHOOL COIMBATORE,24469.61,22/9/16,81712,200.0
T4385,C6326824,4/10/89,F,BUNGLOWS ANAND,5346.25,22/9/16,84143,100.0
T4386,C5884524,25/4/94,F,BANGALORE,179.34,22/9/16,74050,50.0
T4387,C2630541,25/5/99,F,NEW DELHI,271.25,22/9/16,73345,100.0
T4388,C7624256,24/11/70,F,GURGAON,537091.22,22/9/16,141622,3080.0
T4389,C3635853,1/1/1800,M,NEW DELHI,590978.94,22/9/16,141929,10121.0
T4390,C6630256,10/12/85,M,COOCHBEHAR,121264.16,22/9/16,142335,4000.0
T4391,C6222976,14/2/94,M,BANGALORE,348.59,22/9/16,142436,185.0
T4392,C7421760,16/5/89,M,NEW DELHI,5867.94,22/9/16,85624,30.0
T4393,C1337363,11/4/54,M,DELHI,376.75,22/9/16,90656,148.92
T4394,C8082534,22/12/90,M,FARIDABAD,4.3,22/9/16,82222,10.0
T4395,C7410168,1/3/88,M,VAGATOR,8729.55,22/9/16,83504,1014.0
T4396,C8134779,12/8/87,M,BAIPAS JAIPUR,8812.72,22/9/16,92245,197.0
T4397,C8621391,2/9/65,F,JABALPUR,6088.38,22/9/16,80151,2061.0
T4398,C4920674,18/6/78,M,NOIDA,49311.44,22/9/16,73448,68.0
T4399,C3712775,7/4/92,M,KARIMNAGAR,4997.66,22/9/16,72940,200.0
T4400,C8724118,26/4/92,F,GANESHKHIND PUNE,3037.27,22/9/16,71628,101.0
T4401,C1329525,29/12/77,M,BUILDING PUNE,249662.38,22/9/16,142007,6000.0
T4402,C4437418,1/1/1800,M,OXFORD SCHOOL MUMBAI,260500.99,22/9/16,141208,1200.0
T4403,C4537042,13/8/84,F,BANGALORE,27212.56,22/9/16,83932,1000.0
T4404,C2829877,25/10/84,M,NEW DELHI,39288.61,22/9/16,82811,150.0
T4405,C3424316,16/8/89,F,GURGAON,46323.42,22/9/16,72354,1000.0
T4406,C3325043,10/2/79,M,PUNE,3425.44,22/9/16,73226,100.0
T4407,C4011928,6/7/88,M,BHIWADI,11837.83,22/9/16,73647,50.0
T4408,C3619453,5/2/82,M,GURGAON,1011.41,22/9/16,73608,350.0
T4409,C3513978,21/9/78,M,NEW DELHI,2561.31,22/9/16,73032,29.0
T4410,C2941735,16/4/54,M,DELHI,140659.49,22/9/16,72231,2529.0
T4411,C8924340,11/3/85,M,INDORE,9.24,22/9/16,101420,100.0
T4412,C6524765,25/10/57,M,ROURKELA,96597.94,22/9/16,73336,70.0
T4413,C3537677,12/2/86,F,RANGA REDDY,67064.5,22/9/16,142038,1278.0
T4414,C3225434,15/8/88,M,AHMEDABAD,29949.35,22/9/16,134011,49.0
T4415,C5094924,21/5/88,M,MUMBAI,208733.59,22/9/16,93208,134.0
T4416,C5036578,28/2/81,M,DELHI,17666.57,22/9/16,93634,253.0
T4417,C2542255,19/6/48,M,PUNE,71313.79,22/9/16,72421,8728.0
T4418,C4031364,14/11/87,M,MUMBAI,781.6,22/9/16,73622,220.0
T4419,C5316255,7/1/78,M,MOHALI,976507.61,22/9/16,72758,500.0
T4420,C8118759,28/6/93,M,DOMBIVALI WEST VISHNUNAGAR THANE,71767.91,22/9/16,101305,33.0
T4421,C6735978,12/12/88,M,LUCKNOW,38448.34,22/9/16,101345,74.0
T4422,C2369713,1/1/1800,F,GURGAON,11456.62,22/9/16,72831,37.0
T4423,C4074422,10/1/88,M,AHMEDABAD,5278.1,22/9/16,72527,200.0
T4424,C6213491,6/1/70,M,BANGALORE,36261.81,22/9/16,72550,322.0
T4425,C2330557,18/3/62,M,BANGALORE,8237.66,22/9/16,72718,700.0
T4426,C5021822,17/9/83,M,TIRUPATI,2543.1,22/9/16,72208,3876.0
T4427,C4015875,10/2/93,M,CHANDAULI,7004.96,22/9/16,71830,250.0
T4428,C8627130,6/11/82,M,ROAD BANGALORE,166.29,22/9/16,41526,190.0
